,mondoid,disease,Mondo Object Type,Mondo Object pmid,Mondo Object label
2760,MONDO:0008995,N/A,PMID,20932945,PMID:20932945
2761,MONDO:0007412,N/A,PMID,31308550,PMID:31308550
2762,MONDO:0007412,N/A,PMID,17897480,PMID:17897480
2763,MONDO:0007412,N/A,PMID,22585574,PMID:22585574
2764,MONDO:0007412,N/A,PMID,24004945,PMID:24004945
2765,MONDO:0007412,N/A,PMID,18316030,PMID:18316030
2766,MONDO:0007412,N/A,PMID,27783623,PMID:27783623
2767,MONDO:0007412,N/A,PMID,9851916,PMID:9851916
2768,MONDO:0007412,N/A,PMID,17266680,PMID:17266680
2769,MONDO:0007412,N/A,PMID,28431247,PMID:28431247
2770,MONDO:0007412,N/A,PMID,22672310,PMID:22672310
2771,MONDO:0007412,N/A,PMID,15208641,PMID:15208641
2772,MONDO:0007412,N/A,PMID,14516929,PMID:14516929
2773,MONDO:0007412,N/A,PMID,15308663,PMID:15308663
2774,MONDO:0007412,N/A,PMID,27317398,PMID:27317398
2775,MONDO:0007412,N/A,PMID,26381038,PMID:26381038
2776,MONDO:0007412,N/A,PMID,12571101,PMID:12571101
2777,MONDO:0007412,N/A,PMID,21749693,PMID:21749693
2778,MONDO:0007412,N/A,PMID,20502519,PMID:20502519
2779,MONDO:0007412,N/A,PMID,27564576,PMID:27564576
2780,MONDO:0007412,N/A,PMID,9768365,PMID:9768365
2781,MONDO:0007412,N/A,PMID,20209166,PMID:20209166
2782,MONDO:0007412,N/A,PMID,19667176,PMID:19667176
2783,MONDO:0007412,N/A,PMID,16441841,PMID:16441841
2784,MONDO:0007412,N/A,PMID,11381260,PMID:11381260
2785,MONDO:0007412,N/A,PMID,30627660,PMID:30627660
2786,MONDO:0007412,N/A,PMID,26294666,PMID:26294666
2787,MONDO:0007412,N/A,PMID,26635120,PMID:26635120
2788,MONDO:0007412,N/A,PMID,19167330,PMID:19167330
2789,MONDO:0007412,N/A,PMID,27198602,PMID:27198602
2790,MONDO:0007412,N/A,PMID,24013594,PMID:24013594
2791,MONDO:0007412,N/A,PMID,18006689,PMID:18006689
2792,MONDO:0007412,N/A,PMID,15217602,PMID:15217602
2793,MONDO:0007412,N/A,PMID,23770237,PMID:23770237
2794,MONDO:0007412,N/A,PMID,18927620,PMID:18927620
2795,MONDO:0007412,N/A,PMID,18587389,PMID:18587389
2796,MONDO:0007412,N/A,PMID,19489741,PMID:19489741
2797,MONDO:0007412,N/A,PMID,31246952,PMID:31246952
2798,MONDO:0007412,N/A,PMID,23820781,PMID:23820781
2799,MONDO:0007412,N/A,PMID,28562327,PMID:28562327
2800,MONDO:0007412,N/A,PMID,17673661,PMID:17673661
2801,MONDO:0007412,N/A,PMID,25048458,PMID:25048458
2802,MONDO:0007412,N/A,PMID,18782349,PMID:18782349
2803,MONDO:0007412,N/A,PMID,12654727,PMID:12654727
2804,MONDO:0007412,N/A,PMID,18832074,PMID:18832074
2805,MONDO:0007412,N/A,PMID,19043800,PMID:19043800
2806,MONDO:0007412,N/A,PMID,16968739,PMID:16968739
2807,MONDO:0007412,N/A,PMID,30782598,PMID:30782598
2808,MONDO:0007412,N/A,PMID,24555535,PMID:24555535
2809,MONDO:0007412,N/A,PMID,1732156,PMID:1732156
2810,MONDO:0007412,N/A,PMID,29874838,PMID:29874838
2811,MONDO:0007412,N/A,PMID,16164423,PMID:16164423
2812,MONDO:0007412,N/A,PMID,21531333,PMID:21531333
2813,MONDO:0007412,N/A,PMID,12399591,PMID:12399591
2814,MONDO:0007412,N/A,PMID,24671950,PMID:24671950
2815,MONDO:0007412,N/A,PMID,21414922,PMID:21414922
2816,MONDO:0007412,N/A,PMID,27856697,PMID:27856697
2817,MONDO:0007412,N/A,PMID,23665919,PMID:23665919
2818,MONDO:0007412,N/A,PMID,20226839,PMID:20226839
2819,MONDO:0007412,N/A,PMID,18056973,PMID:18056973
2820,MONDO:0007412,N/A,PMID,21441213,PMID:21441213
2821,MONDO:0007412,N/A,PMID,19442682,PMID:19442682
2822,MONDO:0007412,N/A,PMID,15708444,PMID:15708444
2823,MONDO:0007412,N/A,PMID,24120884,PMID:24120884
2824,MONDO:0007412,N/A,PMID,18674914,PMID:18674914
2825,MONDO:0007412,N/A,PMID,29925517,PMID:29925517
2826,MONDO:0007412,N/A,PMID,25469508,PMID:25469508
2827,MONDO:0007412,N/A,PMID,18245374,PMID:18245374
2828,MONDO:0007412,N/A,PMID,20550516,PMID:20550516
2829,MONDO:0007412,N/A,PMID,20523893,PMID:20523893
2830,MONDO:0007412,N/A,PMID,22560223,PMID:22560223
2831,MONDO:0007412,N/A,PMID,21408062,PMID:21408062
2832,MONDO:0007412,N/A,PMID,18358814,PMID:18358814
2833,MONDO:0007412,N/A,PMID,23049887,PMID:23049887
2834,MONDO:0007412,N/A,WormBase,WBPaper00029438,WormBase:WBPaper00029438
2835,MONDO:0007412,N/A,WormBase,WBPaper00045517,WormBase:WBPaper00045517
2836,MONDO:0007412,N/A,WormBase,WBPaper00031617,WormBase:WBPaper00031617
2837,MONDO:0007412,N/A,WormBase,WBPaper00002847,WormBase:WBPaper00002847
2838,MONDO:0007412,N/A,WormBase,WBPaper00005488,WormBase:WBPaper00005488
2839,MONDO:0007412,N/A,WormBase,WBPaper00032241,WormBase:WBPaper00032241
2840,MONDO:0007412,N/A,WormBase,WBPaper00032073,WormBase:WBPaper00032073
2841,MONDO:0007412,N/A,WormBase,WBPaper00038300,WormBase:WBPaper00038300
2842,MONDO:0007412,N/A,WormBase,WBPaper00038379,WormBase:WBPaper00038379
2843,MONDO:0007412,N/A,WormBase,WBPaper00038243,WormBase:WBPaper00038243
2844,MONDO:0007412,N/A,WormBase,WBPaper00033456,WormBase:WBPaper00033456
2845,MONDO:0007412,N/A,WormBase,WBPaper00044292,WormBase:WBPaper00044292
2846,MONDO:0007412,N/A,WormBase,WBPaper00025199,WormBase:WBPaper00025199
2847,MONDO:0007412,N/A,WormBase,WBPaper00036348,WormBase:WBPaper00036348
2848,MONDO:0007412,N/A,PMID,24671263,PMID:24671263
2849,MONDO:0007412,N/A,PMID,9790527,PMID:9790527
2850,MONDO:0007412,N/A,PMID,9252323,PMID:9252323
2851,MONDO:0007412,N/A,PMID,16522328,PMID:16522328
2852,MONDO:0007412,N/A,PMID,23262285,PMID:23262285
2853,MONDO:0007412,N/A,PMID,17660533,PMID:17660533
2854,MONDO:0007412,N/A,PMID,27989925,PMID:27989925
2855,MONDO:0007412,N/A,PMID,22123849,PMID:22123849
2856,MONDO:0007412,N/A,PMID,21471153,PMID:21471153
2857,MONDO:0007412,N/A,PMID,22116032,PMID:22116032
2858,MONDO:0007412,N/A,PMID,17526726,PMID:17526726
2859,MONDO:0007412,N/A,PMID,27209024,PMID:27209024
2860,MONDO:0007412,N/A,PMID,26586186,PMID:26586186
2861,MONDO:0007922,N/A,PMID,11078474,PMID:11078474
2862,MONDO:0007922,N/A,PMID,20301630,PMID:20301630
2863,MONDO:0007922,N/A,PMID,12114478,PMID:12114478
2864,MONDO:0007922,N/A,PMID,18197197,PMID:18197197
2865,MONDO:0007922,N/A,PMID,16081467,PMID:16081467
2866,MONDO:0007922,N/A,PMID,11499682,PMID:11499682
2867,MONDO:0007922,N/A,PMID,12485195,PMID:12485195
2868,MONDO:0007922,N/A,PMID,27276711,PMID:27276711
2869,MONDO:0007922,N/A,PMID,19760751,PMID:19760751
2870,MONDO:0007922,N/A,PMID,22768468,PMID:22768468
2871,MONDO:0007922,N/A,PMID,11371511,PMID:11371511
2872,MONDO:0007922,N/A,PMID,11694548,PMID:11694548
2873,MONDO:0007922,N/A,PMID,10417285,PMID:10417285
2874,MONDO:0007922,N/A,PMID,14269895,PMID:14269895
2875,MONDO:0007483,N/A,PMID,31308550,PMID:31308550
2876,MONDO:0007483,N/A,PMID,9851916,PMID:9851916
2877,MONDO:0007483,N/A,PMID,22673872,PMID:22673872
2878,MONDO:0007483,N/A,PMID,28925356,PMID:28925356
2879,MONDO:0007483,N/A,PMID,25373143,PMID:25373143
2880,MONDO:0007483,N/A,PMID,18780728,PMID:18780728
2881,MONDO:0007483,N/A,PMID,18705826,PMID:18705826
2882,MONDO:0007483,N/A,PMID,14657490,PMID:14657490
2883,MONDO:0007483,N/A,PMID,25982145,PMID:25982145
2884,MONDO:0007483,N/A,PMID,20011587,PMID:20011587
2885,MONDO:0007483,N/A,WormBase,WBPaper00045975,WormBase:WBPaper00045975
2886,MONDO:0007483,N/A,PMID,29536976,PMID:29536976
2887,MONDO:0007483,N/A,PMID,12426375,PMID:12426375
2888,MONDO:0007483,N/A,PMID,30202880,PMID:30202880
2889,MONDO:0007483,N/A,PMID,15146470,PMID:15146470
2890,MONDO:0007483,N/A,GO_REF,0000039,GO_REF:0000039
2891,MONDO:0007483,N/A,WormBase,WBPaper00032169,WormBase:WBPaper00032169
2892,MONDO:0007483,N/A,WormBase,WBPaper00005596,WormBase:WBPaper00005596
2893,MONDO:0007483,N/A,WormBase,WBPaper00053094,WormBase:WBPaper00053094
2894,MONDO:0007483,N/A,WormBase,WBPaper00035578,WormBase:WBPaper00035578
2895,MONDO:0007483,N/A,GO_REF,0000002,GO_REF:0000002
2896,MONDO:0007483,N/A,GO_REF,0000037,GO_REF:0000037
2897,MONDO:0007483,N/A,PMID,21873635,PMID:21873635
2898,MONDO:0007483,N/A,PMID,25243380,PMID:25243380
2899,MONDO:0007483,N/A,PMID,15724015,PMID:15724015
2900,MONDO:0007483,N/A,PMID,12916015,PMID:12916015
2901,MONDO:0007483,N/A,PMID,16935814,PMID:16935814
2902,MONDO:0007483,N/A,PMID,16817193,PMID:16817193
2903,MONDO:0007483,N/A,PMID,17478391,PMID:17478391
2904,MONDO:0007483,N/A,PMID,19017046,PMID:19017046
2905,MONDO:0007483,N/A,PMID,24262145,PMID:24262145
2906,MONDO:0010046,N/A,PMID,4061404,PMID:4061404
2907,MONDO:0010046,N/A,PMID,28157540,PMID:28157540
2908,MONDO:0010046,N/A,PMID,14681889,PMID:14681889
2909,MONDO:0009166,N/A,PMID,9851916,PMID:9851916
2910,MONDO:0009166,N/A,PMID,24886362,PMID:24886362
2911,MONDO:0009166,N/A,PMID,23177318,PMID:23177318
2912,MONDO:0009166,N/A,GO_REF,0000108,GO_REF:0000108
2913,MONDO:0009166,N/A,PMID,18711368,PMID:18711368
2914,MONDO:0009166,N/A,PMID,21873635,PMID:21873635
2915,MONDO:0009166,N/A,PMID,20956791,PMID:20956791
2916,MONDO:0009166,N/A,PMID,17641900,PMID:17641900
2917,MONDO:0009166,N/A,PMID,21368912,PMID:21368912
2918,MONDO:0009921,N/A,PMID,23665875,PMID:23665875
2919,MONDO:0010802,N/A,PMID,22962692,PMID:22962692
2920,MONDO:0010802,N/A,PMID,24385578,PMID:24385578
2921,MONDO:0010802,N/A,PMID,8071961,PMID:8071961
2922,MONDO:0010802,N/A,PMID,22158542,PMID:22158542
2923,MONDO:0009032,N/A,PMID,25908617,PMID:25908617
2924,MONDO:0009032,N/A,PMID,31308550,PMID:31308550
2925,MONDO:0009032,N/A,PMID,9851916,PMID:9851916
2926,MONDO:0009032,N/A,PMID,21124868,PMID:21124868
2927,MONDO:0009032,N/A,PMID,24646679,PMID:24646679
2928,MONDO:0009032,N/A,PMID,27623382,PMID:27623382
2929,MONDO:0009032,N/A,PMID,11381260,PMID:11381260
2930,MONDO:0009032,N/A,PMID,16648645,PMID:16648645
2931,MONDO:0009032,N/A,PMID,28870638,PMID:28870638
2932,MONDO:0009032,N/A,PMID,1732156,PMID:1732156
2933,MONDO:0009032,N/A,PMID,17021254,PMID:17021254
2934,MONDO:0009032,N/A,PMID,29068549,PMID:29068549
2935,MONDO:0009032,N/A,PMID,26792575,PMID:26792575
2936,MONDO:0009032,N/A,PMID,23826986,PMID:23826986
2937,MONDO:0009032,N/A,PMID,6583682,PMID:6583682
2938,MONDO:0009032,N/A,WormBase,WBPaper00037836,WormBase:WBPaper00037836
2939,MONDO:0009032,N/A,WormBase,WBPaper00004702,WormBase:WBPaper00004702
2940,MONDO:0009032,N/A,WormBase,WBPaper00050122,WormBase:WBPaper00050122
2941,MONDO:0009032,N/A,WormBase,WBPaper00001482,WormBase:WBPaper00001482
2942,MONDO:0009032,N/A,WormBase,WBPaper00027360,WormBase:WBPaper00027360
2943,MONDO:0009032,N/A,WormBase,WBPaper00044991,WormBase:WBPaper00044991
2944,MONDO:0009032,N/A,WormBase,WBPaper00000680,WormBase:WBPaper00000680
2945,MONDO:0009032,N/A,WormBase,WBPaper00028563,WormBase:WBPaper00028563
2946,MONDO:0009032,N/A,GO_REF,0000002,GO_REF:0000002
2947,MONDO:0009032,N/A,GO_REF,0000024,GO_REF:0000024
2948,MONDO:0009032,N/A,GO_REF,0000037,GO_REF:0000037
2949,MONDO:0009032,N/A,GO_REF,0000039,GO_REF:0000039
2950,MONDO:0009032,N/A,PMID,20493458,"Walczak-Sztulpa et al; Cranioectodermal Dysplasia, Sensenbrenner Syndrome, Is a Ciliopathy Caused by Mutations in the IFT122 Gene; American journal of human genetics; 2010; 86(6); 949-956"
2951,MONDO:0009032,N/A,PMID,22486404,PMID:22486404
2952,MONDO:0009032,N/A,PMID,22486404,PMID:22486404
2953,MONDO:0009032,N/A,PMID,22486404,PMID:22486404
2954,MONDO:0009032,N/A,PMID,21473986,PMID:21473986
2955,MONDO:0009032,N/A,PMID,21873635,PMID:21873635
2956,MONDO:0009032,N/A,PMID,17022080,PMID:17022080
2957,MONDO:0009032,N/A,PMID,26691894,PMID:26691894
2958,MONDO:0009032,N/A,PMID,25914204,PMID:25914204
2959,MONDO:0009032,N/A,PMID,25914204,PMID:25914204
2960,MONDO:0009032,N/A,PMID,28332779,PMID:28332779
2961,MONDO:0009032,N/A,PMID,28332779,PMID:28332779
2962,MONDO:0009032,N/A,PMID,20817137,PMID:20817137
2963,MONDO:0009032,N/A,PMID,22019273,PMID:22019273
2964,MONDO:0009032,N/A,PMID,26880018,PMID:26880018
2965,MONDO:0009032,N/A,PMID,19760620,PMID:19760620
2966,MONDO:0009032,N/A,PMID,27466190,PMID:27466190
2967,MONDO:0009032,N/A,PMID,21378380,PMID:21378380
2968,MONDO:0009032,N/A,PMID,22987818,PMID:22987818
2969,MONDO:0009032,N/A,PMID,23683095,PMID:23683095
2970,MONDO:0010554,N/A,PMID,839509,PMID:839509
2971,MONDO:0010554,N/A,PMID,22784330,PMID:22784330
2972,MONDO:0013571,N/A,PMID,31308550,PMID:31308550
2973,MONDO:0013571,N/A,PMID,9851916,PMID:9851916
2974,MONDO:0013571,N/A,PMID,8405786,"Coronary Artery Toxicity in Beagle Dogs Given Indolidan, a  Type-III Phosphodiesterase Inhibitor"
2975,MONDO:0013571,N/A,BNODE,omiaarticlekey39483,Idiopathic Hypersialism in a Laboratory Beagle
2976,MONDO:0013571,N/A,PMID,2458689,Hereditary nonspherocytic hemolytic anemia in Beagles
2977,MONDO:0013571,N/A,PMID,1725337,Antiaggregatory and Hypotensive Effects of Endothelin-1 in  Beagle Dogs - Role for Prostacyclin
2978,MONDO:0013571,N/A,PMID,1133068,Idiopathic hyperlipoproteinemia in dogs
2979,MONDO:0013571,N/A,BNODE,omiaarticlekey834,Incidence of hip dysplasia in Beagle dogs fed different amounts of protein and carbohydrate
2980,MONDO:0013571,N/A,PMID,14299416,"Thyroidal iodine-131 uptakes in purebred Beagles and crossbred Beagle-Cairn Terriers, with possible genetic mediation of uptake in the Beagles"
2981,MONDO:0013571,N/A,PMID,1158775,Globoid cell leukodystrophy in a Beagle
2982,MONDO:0013571,N/A,BNODE,omiaarticlekey9248,Osmotic resistance of erythrocytes. Canine breed differences
2983,MONDO:0013571,N/A,PMID,1517131,Renal Amyloidosis in a Family of Beagles
2984,MONDO:0013571,N/A,PMID,3371063,Development of hereditary tapetal degeneration in the Beagle dog
2985,MONDO:0013571,N/A,PMID,4171024,Familial occurrence of thyroiditis in purebred Beagles
2986,MONDO:0013571,N/A,BNODE,omiaarticlekey1044,An eye anomaly in a Beagle
2987,MONDO:0013571,N/A,BNODE,omiaarticlekey9827,"Canine hemophilia in Beagles: genetics, site of factor VIII synthesis, and attempts at experimental therapy"
2988,MONDO:0013571,N/A,PMID,1147886,Hip dysplasia in Beagles
2989,MONDO:0013571,N/A,PMID,7325430,Inheritance of primary glaucoma in the Beagle.
2990,MONDO:0013571,N/A,PMID,4357899,Familial hyperlipoproteinemia and thyroid dysfunction of Beagles
2991,MONDO:0013571,N/A,PMID,7321367,Genetic studies of new blood group C system on red cells of Beagles
2992,MONDO:0013571,N/A,PMID,66623,Familial hyperlipoproteinemia in Beagles
2993,MONDO:0013571,N/A,PMID,14134073,Inherited polycystic mononephrosis in the dog
2994,MONDO:0013571,N/A,PMID,5891471,Case Reports: Renal aplasia in Beagles
2995,MONDO:0013571,N/A,PMID,2925324,Ultrastructural Changes in the Aqueous Outflow Apparatus of Beagles with Inherited Glaucoma
2996,MONDO:0013571,N/A,BNODE,omiaarticlekey3453,Incidence of congenital abnormalities in a Beagle colony
2997,MONDO:0013571,N/A,PMID,5131425,Sire-sex related differences in rates of epileptiform seizures in a purebred Beagle dog colony
2998,MONDO:0013571,N/A,PMID,5891432,Unilateral renal agenesis in the Beagle
2999,MONDO:0013571,N/A,PMID,7692860,Long-Distance Running Causes Site-Dependent Decrease of Cartilage Glycosaminoglycan Content in the Knee Joints of Beagle Dogs
3000,MONDO:0013571,N/A,PMID,2402856,Lymphomatoid Granulomatosis in a Beagle Dog
3001,MONDO:0013571,N/A,PMID,8434150,Plasma Lipoprotein Lipids in 5 Different Breeds of Dogs
3002,MONDO:0013571,N/A,PMID,2278135,Spontaneous Epicardial Fibrous Fronds on the Atria of Beagle  Dogs
3003,MONDO:0013571,N/A,PMID,1510326,Osmotic Stress in Red Blood Cells from Beagles with Hemolytic  Anemia
3004,MONDO:0013571,N/A,PMID,2527573,The Activity of the Red Blood Cell Ca Pump Is Decreased in  Hemolytic Anemia of the Beagle Dog - Reply
3005,MONDO:0013571,N/A,BNODE,omiaarticlekey9193,Familial glaucoma in the Beagle dog
3006,MONDO:0013571,N/A,PMID,8248004,"Glucagon Produced by Recombinant DNA Technology - Repeated  Dose Toxicity Studies, Intravenous Administration to CD Rats  and Beagle Dogs for Four Weeks"
3007,MONDO:0013571,N/A,PMID,5551929,Juvenile cataracts in the Beagle dog
3008,MONDO:0013571,N/A,PMID,8501896,Granule Cell Type Cerebellar Hypoplasia in a Beagle Dog
3009,MONDO:0013571,N/A,PMID,8212466,Hyperplastic Gastritis with Intraepithelial Campylobacter- Like Organisms in a Beagle Dog
3010,MONDO:0013571,N/A,PMID,1141034,Pyruvate kinase deficiency anemia with terminal myelofibrosis and osteosclerosis in a Beagle
3011,MONDO:0013571,N/A,BNODE,omiaarticlekey29368,Multiplicity and Characterization of Liver Cytosolic  Glutathione S-Transferases in Beagle Dogs
3012,MONDO:0013571,N/A,PMID,2474208,Optimal Serum Trough Levels of FK506 in Renal Allotransplantation of the Beagle Dog
3013,MONDO:0013571,N/A,PMID,4531191,Multiple epiphyseal dysplasia in Beagle puppies
3014,MONDO:0013571,N/A,BNODE,omiaarticlekey55836,"Pulmonary bioavailability and absorption characteristics of  the 5-lipoxygenase inhibitor, Abbott-79175, in beagle dogs"
3015,MONDO:0013571,N/A,PMID,1166121,Morphological studies of the canine intervertebral disc: the assignment of the Beagle to the achondroplastic classification
3016,MONDO:0013571,N/A,PMID,5353063,Detection of naturally occurring neurologic disorders of Beagle dogs by electroincephalography
3017,MONDO:0013571,N/A,BNODE,omiaarticlekey8313,The Activity of the Red Blood Cell Ca Pump Is Decreased in Hemolytic Anemia of the Beagle Dog - Commentary
3018,MONDO:0013571,N/A,PMID,1489850,"Concentrations in Serum of IgG, IgM and IgA and Their Age- Dependence in Beagle Dogs as Determined by a Newly Developed  Enzyme-Linked-Immuno-Sorbent-Assay (ELISA)"
3019,MONDO:0013571,N/A,PMID,4931181,An outbreak of necrotic panosteitis of the maxilla in Beagles
3020,MONDO:0013571,N/A,BNODE,omiaarticlekey3137,Congenital abnormalities occurring in a Beagle breeding colony
3021,MONDO:0013571,N/A,BNODE,omiaarticlekey5375,Frequency of meningoencephalitis and hydrocephalus in dogs
3022,MONDO:0013571,N/A,BNODE,omiaarticlekey3536,Pathology and familial incidence of thyroiditis in a closed Beagle colony
3023,MONDO:0013571,N/A,PMID,14996832,PMID:14996832
3024,MONDO:0013571,N/A,PMID,17483415,PMID:17483415
3025,MONDO:0013571,N/A,WormBase,WBPaper00006515,WormBase:WBPaper00006515
3026,MONDO:0013571,N/A,PMID,10691967,PMID:10691967
3027,MONDO:0013571,N/A,WormBase,WBPaper00003973,WormBase:WBPaper00003973
3028,MONDO:0013571,N/A,GO_REF,0000002,GO_REF:0000002
3029,MONDO:0013571,N/A,GO_REF,0000038,GO_REF:0000038
3030,MONDO:0013571,N/A,GO_REF,0000108,GO_REF:0000108
3031,MONDO:0013571,N/A,GO_REF,0000003,GO_REF:0000003
3032,MONDO:0013571,N/A,GO_REF,0000037,GO_REF:0000037
3033,MONDO:0013571,N/A,GO_REF,0000039,GO_REF:0000039
3034,MONDO:0013571,N/A,PMID,21873635,PMID:21873635
3035,MONDO:0013571,N/A,PMID,11001624,PMID:11001624
3036,MONDO:0013571,N/A,PMID,5045961,Hereditary factor VII deficiency in the Beagle
3037,MONDO:0013301,N/A,PMID,20048079,PMID:20048079
3038,MONDO:0013301,N/A,PMID,16882736,PMID:16882736
3039,MONDO:0013301,N/A,PMID,25415177,PMID:25415177
3040,MONDO:0013301,N/A,PMID,8265607,PMID:8265607
3041,MONDO:0013301,N/A,PMID,12466340,PMID:12466340
3042,MONDO:0013301,N/A,PMID,14715828,PMID:14715828
3043,MONDO:0013301,N/A,PMID,9177373,PMID:9177373
3044,MONDO:0013301,N/A,PMID,1825497,PMID:1825497
3045,MONDO:0013301,N/A,PMID,9211678,PMID:9211678
3046,MONDO:0013301,N/A,PMID,2973313,PMID:2973313
3047,MONDO:0013301,N/A,PMID,1496995,PMID:1496995
3048,MONDO:0013301,N/A,PMID,10566648,PMID:10566648
3049,MONDO:0013301,N/A,PMID,9718379,PMID:9718379
3050,MONDO:0013301,N/A,PMID,8530621,PMID:8530621
3051,MONDO:0009513,N/A,PMID,12915477,PMID:12915477
3052,MONDO:0011035,N/A,PMID,16479075,PMID:16479075
3053,MONDO:0011035,N/A,PMID,24951259,PMID:24951259
3054,MONDO:0011035,N/A,PMID,22807134,PMID:22807134
3055,MONDO:0011035,N/A,PMID,15060124,PMID:15060124
3056,MONDO:0011035,N/A,PMID,9302992,PMID:9302992
3057,MONDO:0011035,N/A,PMID,23758643,PMID:23758643
3058,MONDO:0011035,N/A,PMID,23047742,PMID:23047742
3059,MONDO:0011035,N/A,PMID,190611,PMID:190611
3060,MONDO:0011035,N/A,PMID,190611,PMID:190611
3061,MONDO:0011035,N/A,PMID,9545275,PMID:9545275
3062,MONDO:0011035,N/A,PMID,16380919,PMID:16380919
3063,MONDO:0011035,N/A,PMID,16542390,PMID:16542390
3064,MONDO:0011035,N/A,PMID,16542390,PMID:16542390
3065,MONDO:0011035,N/A,PMID,1302608,PMID:1302608
3066,MONDO:0011035,N/A,PMID,19845691,PMID:19845691
3067,MONDO:0011035,N/A,PMID,10712197,PMID:10712197
3068,MONDO:0011035,N/A,PMID,12707950,PMID:12707950
3069,MONDO:0011035,N/A,PMID,7586657,PMID:7586657
3070,MONDO:0011035,N/A,PMID,9668168,PMID:9668168
3071,MONDO:0011035,N/A,PMID,8317503,PMID:8317503
3072,MONDO:0011035,N/A,PMID,14569132,PMID:14569132
3073,MONDO:0011035,N/A,PMID,14569132,PMID:14569132
3074,MONDO:0011035,N/A,PMID,17160901,PMID:17160901
3075,MONDO:0011035,N/A,PMID,17160901,PMID:17160901
3076,MONDO:0011035,N/A,PMID,1568246,PMID:1568246
3077,MONDO:0011035,N/A,PMID,1568246,PMID:1568246
3078,MONDO:0009151,N/A,PMID,10932188,PMID:10932188
3079,MONDO:0009151,N/A,PMID,3035184,PMID:3035184
3080,MONDO:0009151,N/A,PMID,11559849,PMID:11559849
3081,MONDO:0009151,N/A,PMID,1776626,PMID:1776626
3082,MONDO:0008700,N/A,PMID,11606546,PMID:11606546
3083,MONDO:0008700,N/A,PMID,9851916,PMID:9851916
3084,MONDO:0008700,N/A,PMID,11090342,PMID:11090342
3085,MONDO:0008700,N/A,PMID,21873635,PMID:21873635
3086,MONDO:0017609,N/A,PMID,20416077,PMID:20416077
3087,MONDO:0017609,N/A,PMID,22569962,PMID:22569962
3088,MONDO:0017609,N/A,PMID,23497386,PMID:23497386
3089,MONDO:0017609,N/A,PMID,12743009,PMID:12743009
3090,MONDO:0017609,N/A,PMID,21179236,PMID:21179236
3091,MONDO:0017609,N/A,PMID,25278896,PMID:25278896
3092,MONDO:0017609,N/A,PMID,24452034,PMID:24452034
3093,MONDO:0017609,N/A,PMID,18641512,PMID:18641512
3094,MONDO:0017609,N/A,PMID,22829467,PMID:22829467
3095,MONDO:0017609,N/A,PMID,21471972,PMID:21471972
3096,MONDO:0017609,N/A,PMID,9403548,PMID:9403548
3097,MONDO:0017609,N/A,PMID,20093180,PMID:20093180
3098,MONDO:0017609,N/A,PMID,22095942,PMID:22095942
3099,MONDO:0017609,N/A,PMID,17443344,PMID:17443344
3100,MONDO:0017609,N/A,PMID,9120024,PMID:9120024
3101,MONDO:0017609,N/A,PMID,17036344,PMID:17036344
3102,MONDO:0017609,N/A,PMID,21036942,PMID:21036942
3103,MONDO:0017609,N/A,PMID,16116425,PMID:16116425
3104,MONDO:0017609,N/A,PMID,11770813,PMID:11770813
3105,MONDO:0009977,N/A,PMID,21937992,PMID:21937992
3106,MONDO:0009977,N/A,PMID,17546652,PMID:17546652
3107,MONDO:0009977,N/A,PMID,19160445,PMID:19160445
3108,MONDO:0009977,N/A,PMID,1554013,PMID:1554013
3109,MONDO:0009977,N/A,PMID,14695535,PMID:14695535
3110,MONDO:0009977,N/A,PMID,12415512,PMID:12415512
3111,MONDO:0009977,N/A,PMID,23667181,PMID:23667181
3112,MONDO:0009977,N/A,PMID,10942434,PMID:10942434
3113,MONDO:0009977,N/A,PMID,20979194,PMID:20979194
3114,MONDO:0009977,N/A,PMID,30007336,PMID:30007336
3115,MONDO:0009977,N/A,PMID,25456301,PMID:25456301
3116,MONDO:0009977,N/A,PMID,17975799,PMID:17975799
3117,MONDO:0009977,N/A,PMID,20799329,PMID:20799329
3118,MONDO:0008156,N/A,PMID,1516225,PMID:1516225
3119,MONDO:0008156,N/A,PMID,28942122,PMID:28942122
3120,MONDO:0008156,N/A,PMID,24185277,PMID:24185277
3121,MONDO:0008156,N/A,PMID,27746321,PMID:27746321
3122,MONDO:0008156,N/A,PMID,28122949,PMID:28122949
3123,MONDO:0008156,N/A,PMID,9851916,PMID:9851916
3124,MONDO:0008156,N/A,PMID,2482682,"Analysis of Genetic Variation in the Belgian Blue Cattle Breed  Using DNA Sequence Polymorphism at the Growth Hormone, Low  Density Lipoprotein Receptor, Alpha-Subunit of Glycoprotein  Hormones and Thyroglobulin Loci"
3125,MONDO:0008156,N/A,BNODE,omiaarticlekey39727,The bovine spastic paresis and its inheritance
3126,MONDO:0008156,N/A,BNODE,omiaarticlekey15431,Growth and Carcass Characteristics of Crossbred Bulls (Belgian  Blue X Dairy) on Different Diets
3127,MONDO:0008156,N/A,BNODE,omiaarticlekey29627,"Effect of Carcass Pricing Systems on Optimum Slaughter Weight, Energy Level in Feed and Choice of Sirebreed in Beef X Dairy  Breed Young Bull Production"
3128,MONDO:0008156,N/A,BNODE,omiaarticlekey35036,Diagnosis of Bovine Leucocyte Adhesion Deficiency (BLAD) at  the DNA Level
